id,invoice_id,invoice_number,po_number,po_id,vendor_id,vendor_name,invoice_date,due_date,currency,subtotal,discount,shipping,tax_rate,tax_amount,total,status,payment_status,payment_date,created_by,created_at,approved_by,approved_at,validation_status,validation_errors,ocr_confidence,attachment_name,notes
2195,INVREC02195,INV-02195,PO-2026-0008,PO0008,VEND057,Ernst & Young LLP,2026-12-21,2027-01-20,INR,387180.78,0,0,10,38718.08,425898.86,Paid,Paid,2026-12-29,OCR Workflow,2026-12-21T00:00:00Z,EMP033,2026-12-25,Passed,,93.4,INV-02195.pdf,Payment pending approval.
2196,INVREC02196,INV-02196,PO-2026-1313,PO1313,VEND089,DeWalt Industrial Tool Co.,2026-05-06,2026-06-05,INR,119330.4,5152.94,0,10,11933.04,131263.44,Paid,Paid,2026-05-21,OCR Workflow,2026-05-06T00:00:00Z,EMP035,2026-05-11,Passed,,96.1,INV-02196.pdf,Ready for payment.
2197,INVREC02197,INV-02197,PO-2026-0370,PO0370,VEND060,Boston Consulting Group,2026-03-08,2026-04-22,SEK,256457.07,0,937.98,0,0,257395.05,Paid,Paid,2026-03-13,Manual Entry,2026-03-08T00:00:00Z,EMP005,2026-03-11,Passed,,91.5,INV-02197.pdf,Three-way match completed.
2198,INVREC02198,INV-02198,PO-2025-0792,PO0792,VEND011,Global Supplies Inc,2025-09-02,2025-10-02,SEK,252686.92,0,0,0,0,252686.92,Paid,Paid,2025-09-09,Manual Entry,2025-09-02T00:00:00Z,EMP039,2025-09-09,Passed,,97.3,INV-02198.pdf,Ready for payment.
2199,INVREC02199,INV-02199,PO-2026-0902,PO0902,VEND002,Samira Hadid,2026-02-28,2026-03-15,INR,278619.73,6612.21,1205.29,0,0,279825.02,Paid,Paid,2026-03-03,Manual Entry,2026-02-28T00:00:00Z,EMP040,2026-03-05,Passed,,87.1,INV-02199.pdf,Ready for payment.
2200,INVREC02200,INV-02200,PO-2026-1355,PO1355,VEND005,Microsoft Corporation,2026-07-27,2026-08-26,SEK,432654.84,4365.01,0,18,77877.87,510532.71,Paid,Paid,2026-08-04,System Integration,2026-07-27T00:00:00Z,EMP023,2026-08-02,Passed,,89.7,INV-02200.pdf,Invoice under review.
2201,INVREC02201,INV-02201,PO-2025-0996,PO0996,VEND013,Quick Logistics,2025-07-01,2025-07-01,GBP,258306.29,3340.62,0,10,25830.63,284136.92,Paid,Paid,2025-07-01,Manual Entry,2025-07-01T00:00:00Z,EMP018,2025-07-07,Passed,,87.8,INV-02201.pdf,Three-way match completed.
2202,INVREC02202,INV-02202,PO-2024-1044,PO1044,VEND097,Goodyear Tire & Rubber,2024-04-30,2024-05-30,GBP,296781.71,13702.93,139.48,5,14839.09,311760.28,Rejected,Unpaid,None,Manual Entry,2024-04-30T00:00:00Z,EMP004,2024-05-01,Passed,,98.4,INV-02202.pdf,Ready for payment.
2203,INVREC02203,INV-02203,PO-2025-1448,PO1448,VEND060,Boston Consulting Group,2025-08-22,2025-10-21,SEK,408822.12,0,0,0,0,408822.12,Rejected,Unpaid,None,Manual Entry,2025-08-22T00:00:00Z,EMP017,2025-08-29,Passed,,97.7,INV-02203.pdf,Invoice under review.
2204,INVREC02204,INV-02204,PO-2024-1248,PO1248,VEND038,Penske Logistics,2024-12-29,2025-01-28,SEK,326625.83,0,3924.21,18,58792.65,389342.69,Rejected,Unpaid,None,OCR Workflow,2024-12-29T00:00:00Z,EMP033,2025-01-03,Passed,,93.3,INV-02204.pdf,Three-way match completed.
2205,INVREC02205,INV-02205,PO-2026-1186,PO1186,VEND006,Amazon Business,2026-12-29,2027-01-28,SEK,153181.54,0,4742.65,5,7659.08,165583.27,Paid,Paid,2027-01-16,Manual Entry,2026-12-29T00:00:00Z,EMP003,2026-12-31,Passed,,89.4,INV-02205.pdf,Payment pending approval.
2206,INVREC02206,INV-02206,PO-2026-0075,PO0075,VEND039,Oracle Corporation,2026-04-07,2026-04-22,CHF,125544.28,0,2541.73,0,0,128086.01,Rejected,Unpaid,None,Manual Entry,2026-04-07T00:00:00Z,EMP024,2026-04-14,Passed,,94.4,INV-02206.pdf,Invoice under review.
2207,INVREC02207,INV-02207,PO-2024-1347,PO1347,VEND002,Samira Hadid,2024-04-20,2024-05-20,INR,208827.88,0,3030.97,20,41765.58,253624.43,Paid,Paid,2024-05-04,System Integration,2024-04-20T00:00:00Z,EMP014,2024-04-27,Passed,,99,INV-02207.pdf,Ready for payment.
2208,INVREC02208,INV-02208,PO-2026-0032,PO0032,VEND041,Salesforce.com Inc.,2026-12-08,2027-01-07,GBP,158065.71,0,0,20,31613.14,189678.85,Paid,Paid,2026-12-16,System Integration,2026-12-08T00:00:00Z,EMP034,2026-12-13,Passed,,90.4,INV-02208.pdf,Ready for payment.
2209,INVREC02209,INV-02209,PO-2023-0097,PO0097,VEND075,T-Mobile for Business,2023-04-22,2023-05-22,GBP,27087.74,0,0,5,1354.39,28442.13,Paid,Paid,2023-04-25,OCR Workflow,2023-04-22T00:00:00Z,EMP028,2023-04-27,Passed,,95.6,INV-02209.pdf,Invoice under review.
2210,INVREC02210,INV-02210,PO-2023-0689,PO0689,VEND100,ZF Friedrichshafen AG,2024-01-21,2024-02-20,USD,10082.27,135.49,0,0,0,10082.27,Paid,Paid,2024-01-29,OCR Workflow,2024-01-21T00:00:00Z,EMP012,2024-01-28,Passed,,90.9,INV-02210.pdf,Three-way match completed.
2211,INVREC02211,INV-02211,PO-2026-0014,PO0014,VEND014,Modern Office Co,2026-02-02,2026-03-19,USD,45110.12,0,3754.8,0,0,48864.92,Rejected,Unpaid,None,Manual Entry,2026-02-02T00:00:00Z,EMP007,2026-02-07,Passed,,87.1,INV-02211.pdf,Matched successfully against PO.
2212,INVREC02212,INV-02212,PO-2025-1001,PO1001,VEND093,Regal Beloit Corporation,2025-03-07,2025-05-06,CHF,17813.2,0,721.31,10,1781.32,20315.83,Pending,Unpaid,None,Manual Entry,2025-03-07T00:00:00Z,None,None,Pending Approval,,94.4,INV-02212.pdf,Ready for payment.
2213,INVREC02213,INV-02213,PO-2025-1160,PO1160,VEND087,Hilti Corporation,2025-10-11,2025-11-10,CHF,408798.35,15787.69,1165.67,20,81759.67,491723.69,Paid,Paid,2025-10-24,OCR Workflow,2025-10-11T00:00:00Z,EMP004,2025-10-15,Passed,,90.1,INV-02213.pdf,Invoice under review.
2214,INVREC02214,INV-02214,PO-2024-0561,PO0561,VEND012,Elite Services,2024-04-29,2024-06-13,SEK,79744.63,3291.42,0,18,14354.03,94098.66,Paid,Paid,2024-05-18,OCR Workflow,2024-04-29T00:00:00Z,EMP024,2024-05-02,Passed,,94.3,INV-02214.pdf,Invoice under review.
2215,INVREC02215,INV-02215,PO-2026-1279,PO1279,VEND065,Sodexo S.A.,2026-08-14,2026-08-29,INR,232776.81,0,0,20,46555.36,279332.17,Paid,Paid,2026-08-20,System Integration,2026-08-14T00:00:00Z,EMP037,2026-08-19,Passed,,93.3,INV-02215.pdf,Three-way match completed.
2216,INVREC02216,INV-02216,PO-2025-1011,PO1011,VEND001,ABCD & CO,2025-04-21,2025-06-20,SEK,422924.93,0,0,5,21146.25,444071.18,Paid,Paid,2025-05-09,System Integration,2025-04-21T00:00:00Z,EMP019,2025-04-27,Passed,,88.4,INV-02216.pdf,Ready for payment.
2217,INVREC02217,INV-02217,PO-2023-0046,PO0046,VEND026,General Electric,2023-10-18,2023-11-17,SEK,115035.44,0,3292.05,10,11503.54,129831.03,Paid,Paid,2023-10-29,System Integration,2023-10-18T00:00:00Z,EMP023,2023-10-23,Passed,,89.7,INV-02217.pdf,Matched successfully against PO.
2218,INVREC02218,INV-02218,PO-2026-1013,PO1013,VEND081,Kimberly-Clark Professional,2026-08-15,2026-08-15,SEK,132267.49,0,0,0,0,132267.49,Paid,Paid,2026-08-15,OCR Workflow,2026-08-15T00:00:00Z,EMP004,2026-08-16,Passed,,85.6,INV-02218.pdf,Invoice under review.
2219,INVREC02219,INV-02219,PO-2025-0735,PO0735,VEND068,Securitas AB,2025-04-30,2025-05-30,EUR,292444.97,5405.65,0,0,0,292444.97,Rejected,Unpaid,None,OCR Workflow,2025-04-30T00:00:00Z,EMP017,2025-05-06,Passed,,88.8,INV-02219.pdf,Three-way match completed.
2220,INVREC02220,INV-02220,PO-2024-1262,PO1262,VEND066,Jones Lang LaSalle,2024-11-11,2025-01-10,CHF,223123.12,0,0,5,11156.16,234279.28,Paid,Paid,2024-11-25,Manual Entry,2024-11-11T00:00:00Z,EMP025,2024-11-17,Passed,,92.8,INV-02220.pdf,Three-way match completed.
2221,INVREC02221,INV-02221,PO-2023-0638,PO0638,VEND022,Siemens AG,2023-05-31,2023-06-30,USD,27315.58,0,2207.74,0,0,29523.32,Paid,Paid,2023-06-12,Manual Entry,2023-05-31T00:00:00Z,EMP027,2023-06-03,Passed,,96.5,INV-02221.pdf,Ready for payment.
2222,INVREC02222,INV-02222,PO-2025-0685,PO0685,VEND097,Goodyear Tire & Rubber,2025-01-21,2025-02-20,GBP,463700.33,0,0,0,0,463700.33,Paid,Paid,2025-02-08,Manual Entry,2025-01-21T00:00:00Z,EMP003,2025-01-25,Passed,,94.4,INV-02222.pdf,Payment pending approval.
2223,INVREC02223,INV-02223,PO-2025-0696,PO0696,VEND068,Securitas AB,2025-10-07,2025-11-06,EUR,417186.71,14149.76,4014.85,18,75093.61,496295.17,Pending,Unpaid,None,System Integration,2025-10-07T00:00:00Z,None,None,Pending Approval,,93.1,INV-02223.pdf,Matched successfully against PO.
2224,INVREC02224,INV-02224,PO-2025-0616,PO0616,VEND071,Waste Management Inc.,2025-11-14,2025-11-29,EUR,11678.75,0,0,0,0,11678.75,Paid,Paid,2025-11-24,Manual Entry,2025-11-14T00:00:00Z,EMP015,2025-11-15,Passed,,85.9,INV-02224.pdf,Payment pending approval.
2225,INVREC02225,INV-02225,PO-2024-0611,PO0611,VEND037,Atlas Air Worldwide,2025-01-25,2025-02-24,CHF,29671.51,0,0,20,5934.3,35605.81,Paid,Paid,2025-02-08,Manual Entry,2025-01-25T00:00:00Z,EMP036,2025-01-28,Passed,,92.2,INV-02225.pdf,Payment pending approval.
2226,INVREC02226,INV-02226,PO-2026-0192,PO0192,VEND001,ABCD & CO,2026-06-24,2026-07-24,SEK,42805.68,0,1694.8,5,2140.28,46640.76,Paid,Paid,2026-07-05,System Integration,2026-06-24T00:00:00Z,EMP039,2026-07-01,Passed,,98,INV-02226.pdf,Matched successfully against PO.
2227,INVREC02227,INV-02227,PO-2026-0477,PO0477,VEND046,Lenovo Group Limited,2026-06-15,2026-06-15,INR,132943.33,0,414.09,5,6647.17,140004.59,Rejected,Unpaid,None,System Integration,2026-06-15T00:00:00Z,EMP022,2026-06-18,Passed,,97,INV-02227.pdf,Three-way match completed.
2228,INVREC02228,INV-02228,PO-2024-1065,PO1065,VEND018,Summit Systems,2024-02-11,2024-02-11,EUR,44910.32,1795.08,0,10,4491.03,49401.35,Rejected,Unpaid,None,Manual Entry,2024-02-11T00:00:00Z,EMP007,2024-02-16,Passed,,98.3,INV-02228.pdf,Three-way match completed.
2229,INVREC02229,INV-02229,PO-2025-0306,PO0306,VEND045,Hewlett Packard Enterprise,2025-09-18,2025-09-18,CHF,276702.03,7645.61,3431.91,10,27670.2,307804.14,Rejected,Unpaid,None,Manual Entry,2025-09-18T00:00:00Z,None,None,Rejected,Missing PO reference,86,INV-02229.pdf,Matched successfully against PO.
2230,INVREC02230,INV-02230,PO-2026-0114,PO0114,VEND074,Verizon Business Group,2026-04-04,2026-04-04,EUR,218240.63,0,4867.67,20,43648.13,266756.43,Paid,Paid,2026-04-04,System Integration,2026-04-04T00:00:00Z,EMP031,2026-04-08,Passed,,89.2,INV-02230.pdf,Invoice under review.
2231,INVREC02231,INV-02231,PO-2024-0211,PO0211,VEND056,PricewaterhouseCoopers LLP,2024-01-27,2024-02-26,EUR,37677.75,1848.45,0,0,0,37677.75,Paid,Paid,2024-02-05,Manual Entry,2024-01-27T00:00:00Z,EMP021,2024-01-28,Passed,,96.9,INV-02231.pdf,Payment pending approval.
2232,INVREC02232,INV-02232,PO-2023-1335,PO1335,VEND002,Samira Hadid,2023-06-06,2023-06-06,INR,372739.09,0,0,10,37273.91,410013,Paid,Paid,2023-06-06,OCR Workflow,2023-06-06T00:00:00Z,EMP017,2023-06-13,Passed,,89.5,INV-02232.pdf,Matched successfully against PO.
2233,INVREC02233,INV-02233,PO-2025-0958,PO0958,VEND085,Fastenal Company,2025-04-01,2025-05-01,SEK,225951.67,0,0,0,0,225951.67,Rejected,Unpaid,None,OCR Workflow,2025-04-01T00:00:00Z,EMP023,2025-04-03,Passed,,97.4,INV-02233.pdf,Invoice under review.
2234,INVREC02234,INV-02234,PO-2026-0602,PO0602,VEND056,PricewaterhouseCoopers LLP,2026-05-05,2026-07-04,EUR,312788.8,0,4634.99,10,31278.88,348702.67,Paid,Paid,2026-05-20,System Integration,2026-05-05T00:00:00Z,EMP029,2026-05-07,Passed,,85.2,INV-02234.pdf,Payment pending approval.
2235,INVREC02235,INV-02235,PO-2025-0038,PO0038,VEND037,Atlas Air Worldwide,2025-06-03,2025-07-18,CHF,51044.22,0,0,20,10208.84,61253.06,Paid,Paid,2025-06-12,OCR Workflow,2025-06-03T00:00:00Z,EMP028,2025-06-05,Passed,,92.9,INV-02235.pdf,Ready for payment.
2236,INVREC02236,INV-02236,PO-2026-0515,PO0515,VEND022,Siemens AG,2026-04-15,2026-05-15,USD,86285.94,0,3127.12,5,4314.3,93727.36,Paid,Paid,2026-04-19,Manual Entry,2026-04-15T00:00:00Z,EMP023,2026-04-20,Passed,,99,INV-02236.pdf,Matched successfully against PO.
2237,INVREC02237,INV-02237,PO-2026-0491,PO0491,VEND086,W.W. Grainger International,2026-04-01,2026-05-16,EUR,313342.98,0,2950.55,20,62668.6,378962.13,Paid,Paid,2026-04-04,OCR Workflow,2026-04-01T00:00:00Z,EMP005,2026-04-02,Passed,,94.9,INV-02237.pdf,Payment pending approval.
2238,INVREC02238,INV-02238,PO-2025-0770,PO0770,VEND047,Apple Inc.,2025-09-10,2025-10-10,GBP,239150.96,0,0,20,47830.19,286981.15,Paid,Paid,2025-09-21,System Integration,2025-09-10T00:00:00Z,EMP013,2025-09-14,Passed,,86.6,INV-02238.pdf,Ready for payment.
2239,INVREC02239,INV-02239,PO-2026-0761,PO0761,VEND023,Caterpillar Inc.,2026-01-27,2026-03-28,INR,480752.8,0,279.17,18,86535.5,567567.47,Paid,Paid,2026-02-09,System Integration,2026-01-27T00:00:00Z,EMP002,2026-02-02,Passed,,88.3,INV-02239.pdf,Three-way match completed.
2240,INVREC02240,INV-02240,PO-2025-0107,PO0107,VEND020,Alpha Industries,2025-06-28,2025-07-28,SEK,474839.87,13548.18,0,20,94967.97,569807.84,Rejected,Unpaid,None,OCR Workflow,2025-06-28T00:00:00Z,EMP023,2025-07-02,Passed,,88,INV-02240.pdf,Three-way match completed.
2241,INVREC02241,INV-02241,PO-2026-1457,PO1457,VEND043,Cisco Systems Inc.,2026-03-02,2026-03-02,GBP,163702.04,0,0,5,8185.1,171887.14,Paid,Paid,2026-03-02,OCR Workflow,2026-03-02T00:00:00Z,EMP029,2026-03-07,Passed,,88.3,INV-02241.pdf,Ready for payment.
2242,INVREC02242,INV-02242,PO-2024-0011,PO0011,VEND011,Global Supplies Inc,2024-02-09,2024-03-10,SEK,293874,0,0,5,14693.7,308567.7,Paid,Paid,2024-02-14,OCR Workflow,2024-02-09T00:00:00Z,EMP020,2024-02-15,Passed,,88.7,INV-02242.pdf,Invoice under review.
2243,INVREC02243,INV-02243,PO-2023-0314,PO0314,VEND017,Pinnacle Partners,2023-11-01,2023-12-16,CHF,150551.51,3419.76,0,5,7527.58,158079.09,Rejected,Unpaid,None,Manual Entry,2023-11-01T00:00:00Z,EMP004,2023-11-07,Passed,,92,INV-02243.pdf,Ready for payment.
2244,INVREC02244,INV-02244,PO-2024-0563,PO0563,VEND051,Thomson Reuters,2024-04-28,2024-05-28,USD,57993.78,2804.48,4014.16,10,5799.38,67807.32,Paid,Paid,2024-05-02,System Integration,2024-04-28T00:00:00Z,EMP005,2024-05-02,Passed,,97.3,INV-02244.pdf,Three-way match completed.
2245,INVREC02245,INV-02245,PO-2025-0070,PO0070,VEND068,Securitas AB,2026-01-04,2026-03-05,EUR,331575.33,0,3697.83,5,16578.77,351851.93,Rejected,Unpaid,None,Manual Entry,2026-01-04T00:00:00Z,EMP036,2026-01-07,Passed,,91.6,INV-02245.pdf,Three-way match completed.
2246,INVREC02246,INV-02246,PO-2023-1446,PO1446,VEND016,New Horizons,2023-02-15,2023-02-15,GBP,247718.16,9802.01,2116.05,20,49543.63,299377.84,Pending,Unpaid,None,System Integration,2023-02-15T00:00:00Z,None,None,Pending Approval,,87.1,INV-02246.pdf,Three-way match completed.
2247,INVREC02247,INV-02247,PO-2025-0081,PO0081,VEND052,Moody's Analytics,2025-12-04,2026-01-03,GBP,431021.97,0,0,18,77583.95,508605.92,Paid,Paid,2025-12-16,System Integration,2025-12-04T00:00:00Z,EMP030,2025-12-05,Passed,,85,INV-02247.pdf,Ready for payment.
2248,INVREC02248,INV-02248,PO-2023-1337,PO1337,VEND005,Microsoft Corporation,2023-07-13,2023-07-28,SEK,228164.41,11392.75,0,18,41069.59,269234,Paid,Paid,2023-07-20,OCR Workflow,2023-07-13T00:00:00Z,EMP008,2023-07-15,Passed,,97.2,INV-02248.pdf,Ready for payment.
2249,INVREC02249,INV-02249,PO-2025-0087,PO0087,VEND037,Atlas Air Worldwide,2025-04-23,2025-06-22,CHF,197057.24,0,0,5,9852.86,206910.1,Pending,Unpaid,None,Manual Entry,2025-04-23T00:00:00Z,None,None,Pending Approval,,93.2,INV-02249.pdf,Three-way match completed.
2250,INVREC02250,INV-02250,PO-2026-0544,PO0544,VEND070,Tyco International,2026-08-30,2026-09-14,GBP,32133.41,0,0,0,0,32133.41,Paid,Paid,2026-09-04,OCR Workflow,2026-08-30T00:00:00Z,EMP018,2026-09-02,Passed,,88.7,INV-02250.pdf,Three-way match completed.
2251,INVREC02251,INV-02251,PO-2023-0478,PO0478,VEND033,Maersk Line,2023-02-18,2023-03-20,SEK,284982.45,0,0,18,51296.84,336279.29,Pending,Unpaid,None,OCR Workflow,2023-02-18T00:00:00Z,None,None,Pending Approval,,95.2,INV-02251.pdf,Matched successfully against PO.
2252,INVREC02252,INV-02252,PO-2023-1417,PO1417,VEND082,Grainger Inc.,2023-11-14,2024-01-13,GBP,120812.37,0,0,0,0,120812.37,Paid,Paid,2023-12-04,System Integration,2023-11-14T00:00:00Z,EMP039,2023-11-16,Passed,,96.5,INV-02252.pdf,Ready for payment.
2253,INVREC02253,INV-02253,PO-2026-1406,PO1406,VEND043,Cisco Systems Inc.,2026-04-25,2026-05-25,GBP,372114.13,0,0,10,37211.41,409325.54,Paid,Paid,2026-05-02,OCR Workflow,2026-04-25T00:00:00Z,EMP009,2026-05-02,Passed,,87.4,INV-02253.pdf,Invoice under review.
2254,INVREC02254,INV-02254,PO-2023-0093,PO0093,VEND053,S&P Global Inc.,2023-04-01,2023-04-16,SEK,39691.99,564.3,2269.12,5,1984.6,43945.71,Rejected,Unpaid,None,OCR Workflow,2023-04-01T00:00:00Z,EMP006,2023-04-06,Passed,,97.2,INV-02254.pdf,Ready for payment.
2255,INVREC02255,INV-02255,PO-2025-0106,PO0106,VEND061,Bain & Company,2025-07-01,2025-07-16,INR,284080.8,9125.86,3627.76,20,56816.16,344524.72,Paid,Paid,2025-07-13,System Integration,2025-07-01T00:00:00Z,EMP030,2025-07-07,Passed,,86.6,INV-02255.pdf,Payment pending approval.
2256,INVREC02256,INV-02256,PO-2023-0985,PO0985,VEND065,Sodexo S.A.,2023-02-21,2023-04-22,INR,49330.91,0,2920.4,5,2466.55,54717.86,Paid,Paid,2023-03-11,System Integration,2023-02-21T00:00:00Z,EMP039,2023-02-24,Passed,,93.5,INV-02256.pdf,Three-way match completed.
2257,INVREC02257,INV-02257,PO-2026-0327,PO0327,VEND042,"VMware, Inc.",2026-04-28,2026-05-28,SEK,87052.01,1476.98,534.76,10,8705.2,96291.97,Paid,Paid,2026-04-30,Manual Entry,2026-04-28T00:00:00Z,EMP011,2026-05-03,Passed,,96.4,INV-02257.pdf,Invoice under review.
2258,INVREC02258,INV-02258,PO-2026-0818,PO0818,VEND010,Tech Solutions Ltd,2026-04-26,2026-05-26,USD,116504.66,0,0,0,0,116504.66,Paid,Paid,2026-05-08,System Integration,2026-04-26T00:00:00Z,EMP010,2026-04-27,Passed,,94.5,INV-02258.pdf,Matched successfully against PO.
2259,INVREC02259,INV-02259,PO-2026-1275,PO1275,VEND070,Tyco International,2026-01-06,2026-03-07,GBP,94470.85,0,0,18,17004.75,111475.6,Rejected,Unpaid,None,Manual Entry,2026-01-06T00:00:00Z,EMP001,2026-01-07,Passed,,92.6,INV-02259.pdf,Ready for payment.
2260,INVREC02260,INV-02260,PO-2025-0779,PO0779,VEND017,Pinnacle Partners,2025-08-10,2025-09-09,CHF,160331.7,4568.88,1670.82,20,32066.34,194068.86,Pending,Unpaid,None,OCR Workflow,2025-08-10T00:00:00Z,None,None,Pending Approval,,98,INV-02260.pdf,Ready for payment.
2261,INVREC02261,INV-02261,PO-2023-0269,PO0269,VEND022,Siemens AG,2024-01-05,2024-02-04,USD,34560.76,0,0,5,1728.04,36288.8,Paid,Paid,2024-01-15,OCR Workflow,2024-01-05T00:00:00Z,EMP009,2024-01-11,Passed,,90.6,INV-02261.pdf,Three-way match completed.
2262,INVREC02262,INV-02262,PO-2025-0182,PO0182,VEND057,Ernst & Young LLP,2025-10-26,2025-11-25,INR,357855.81,0,0,20,71571.16,429426.97,Paid,Paid,2025-11-11,Manual Entry,2025-10-26T00:00:00Z,EMP025,2025-10-29,Passed,,96.7,INV-02262.pdf,Payment pending approval.
2263,INVREC02263,INV-02263,PO-2025-1318,PO1318,VEND069,ADT Inc.,2025-03-08,2025-03-08,EUR,210564.44,0,0,5,10528.22,221092.66,Paid,Paid,2025-03-08,Manual Entry,2025-03-08T00:00:00Z,EMP017,2025-03-14,Passed,,98,INV-02263.pdf,Three-way match completed.
2264,INVREC02264,INV-02264,PO-2023-0720,PO0720,VEND050,Festo AG & Co. KG,2023-04-16,2023-05-31,INR,303900.79,4192.66,1582.4,20,60780.16,366263.35,Paid,Paid,2023-04-26,System Integration,2023-04-16T00:00:00Z,EMP013,2023-04-19,Passed,,91.1,INV-02264.pdf,Matched successfully against PO.
2265,INVREC02265,INV-02265,PO-2024-0978,PO0978,VEND075,T-Mobile for Business,2024-10-17,2024-11-16,GBP,212064.22,3413.41,0,0,0,212064.22,Paid,Paid,2024-10-21,Manual Entry,2024-10-17T00:00:00Z,EMP029,2024-10-21,Passed,,97.5,INV-02265.pdf,Matched successfully against PO.
2266,INVREC02266,INV-02266,PO-2024-0705,PO0705,VEND025,ABB Ltd,2024-03-10,2024-03-25,GBP,377847.23,9912.25,0,0,0,377847.23,Pending,Unpaid,None,Manual Entry,2024-03-10T00:00:00Z,None,None,Pending Approval,,89.8,INV-02266.pdf,Invoice under review.
2267,INVREC02267,INV-02267,PO-2026-1162,PO1162,VEND006,Amazon Business,2026-11-07,2027-01-06,SEK,329479.11,0,1722.99,20,65895.82,397097.92,Paid,Paid,2026-11-23,OCR Workflow,2026-11-07T00:00:00Z,EMP033,2026-11-12,Passed,,87.6,INV-02267.pdf,Invoice under review.
2268,INVREC02268,INV-02268,PO-2023-0710,PO0710,VEND033,Maersk Line,2023-09-09,2023-10-24,SEK,188335.26,7606,1483.46,20,37667.05,227485.77,Paid,Paid,2023-09-12,System Integration,2023-09-09T00:00:00Z,EMP032,2023-09-14,Passed,,85.4,INV-02268.pdf,Payment pending approval.
2269,INVREC02269,INV-02269,PO-2025-0623,PO0623,VEND060,Boston Consulting Group,2025-02-27,2025-04-13,SEK,445967.83,0,0,5,22298.39,468266.22,Paid,Paid,2025-03-17,System Integration,2025-02-27T00:00:00Z,EMP036,2025-03-01,Passed,,86.9,INV-02269.pdf,Three-way match completed.
2270,INVREC02270,INV-02270,PO-2026-0144,PO0144,VEND025,ABB Ltd,2026-06-27,2026-07-27,GBP,341949.62,0,2431.28,10,34194.96,378575.86,Paid,Paid,2026-07-15,System Integration,2026-06-27T00:00:00Z,EMP035,2026-06-28,Passed,,89.8,INV-02270.pdf,Invoice under review.
2271,INVREC02271,INV-02271,PO-2026-0222,PO0222,VEND041,Salesforce.com Inc.,2026-11-14,2026-12-14,GBP,394267.63,15713.22,0,5,19713.38,413981.01,Paid,Paid,2026-11-22,Manual Entry,2026-11-14T00:00:00Z,EMP013,2026-11-16,Passed,,90.7,INV-02271.pdf,Three-way match completed.
2272,INVREC02272,INV-02272,PO-2025-1292,PO1292,VEND015,Best Buy Corp,2025-11-13,2025-12-28,INR,45818.15,0,0,10,4581.81,50399.96,Paid,Paid,2025-11-27,System Integration,2025-11-13T00:00:00Z,EMP009,2025-11-19,Passed,,94.1,INV-02272.pdf,Invoice under review.
2273,INVREC02273,INV-02273,PO-2023-1319,PO1319,VEND048,Cummins Inc.,2023-10-20,2023-12-19,EUR,471709.74,23468.32,1712.51,18,84907.75,558330,Rejected,Unpaid,None,System Integration,2023-10-20T00:00:00Z,EMP005,2023-10-25,Passed,,91.8,INV-02273.pdf,Matched successfully against PO.
2274,INVREC02274,INV-02274,PO-2023-0196,PO0196,VEND018,Summit Systems,2023-03-09,2023-03-24,EUR,447800.87,0,3500.05,10,44780.09,496081.01,Paid,Paid,2023-03-14,Manual Entry,2023-03-09T00:00:00Z,EMP011,2023-03-12,Passed,,90.5,INV-02274.pdf,Matched successfully against PO.
2275,INVREC02275,INV-02275,PO-2026-0285,PO0285,VEND056,PricewaterhouseCoopers LLP,2026-01-17,2026-02-16,EUR,240450.66,0,149.81,20,48090.13,288690.6,Paid,Paid,2026-01-27,OCR Workflow,2026-01-17T00:00:00Z,EMP007,2026-01-23,Passed,,88.9,INV-02275.pdf,Invoice under review.
2276,INVREC02276,INV-02276,PO-2026-0219,PO0219,VEND019,Vanguard Tech,2027-01-12,2027-02-11,USD,374523.79,16479.72,3542.31,20,74904.76,452970.86,Paid,Paid,2027-01-23,Manual Entry,2027-01-12T00:00:00Z,EMP005,2027-01-17,Passed,,85.1,INV-02276.pdf,Three-way match completed.
2277,INVREC02277,INV-02277,PO-2023-0731,PO0731,VEND092,Baldor Electric Company,2023-06-12,2023-07-12,CHF,159846.85,3909.5,75.83,18,28772.43,188695.11,Paid,Paid,2023-06-19,OCR Workflow,2023-06-12T00:00:00Z,EMP009,2023-06-16,Passed,,89,INV-02277.pdf,Invoice under review.
2278,INVREC02278,INV-02278,PO-2026-0206,PO0206,VEND053,S&P Global Inc.,2026-08-21,2026-09-05,SEK,159976.35,0,0,0,0,159976.35,Paid,Paid,2026-09-02,OCR Workflow,2026-08-21T00:00:00Z,EMP023,2026-08-25,Passed,,91.4,INV-02278.pdf,Three-way match completed.
2279,INVREC02279,INV-02279,PO-2023-0233,PO0233,VEND068,Securitas AB,2023-11-05,2023-12-05,EUR,47968.65,0,0,20,9593.73,57562.38,Rejected,Unpaid,None,System Integration,2023-11-05T00:00:00Z,EMP012,2023-11-11,Passed,,94.9,INV-02279.pdf,Three-way match completed.
2280,INVREC02280,INV-02280,PO-2026-1218,PO1218,VEND069,ADT Inc.,2026-11-01,2026-11-16,EUR,125092.29,4307.56,1306.29,0,0,126398.58,Paid,Paid,2026-11-04,OCR Workflow,2026-11-01T00:00:00Z,EMP023,2026-11-04,Passed,,91.3,INV-02280.pdf,Three-way match completed.
